time,C,D,E,I,S,T
23.5537999999992, 1994.6940257, 2703.5968315, 15.7046000, 1408.7778052, 1613.9176997, 15.7280455
23.5568999999992, 1994.5820902, 2703.8879666, 15.7066667, 1408.6986145, 1613.8271290, 15.7289121
23.5599999999992, 1994.4701612, 2704.1790854, 15.7087333, 1408.6194284, 1613.7365636, 15.7297787
23.5630999999992, 1994.3582386, 2704.4701878, 15.7108000, 1408.5402469, 1613.6460035, 15.7306454
23.5661999999992, 1994.2463225, 2704.7612739, 15.7128667, 1408.4610701, 1613.5554485, 15.7315121
23.5692999999992, 1994.1344129, 2705.0523436, 15.7149333, 1408.3818978, 1613.4648988, 15.7323789
23.5723999999992, 1994.0225098, 2705.3433969, 15.7170000, 1408.3027302, 1613.3743543, 15.7332457
23.5754999999992, 1993.9106131, 2705.6344339, 15.7190667, 1408.2235671, 1613.2838151, 15.7341126
23.5785999999992, 1993.7987229, 2705.9254545, 15.7211333, 1408.1444087, 1613.1932811, 15.7349795
23.5816999999992, 1993.6868392, 2706.2164587, 15.7232000, 1408.0652548, 1613.1027524, 15.7358464
23.5847999999992, 1993.5749620, 2706.5074466, 15.7252667, 1407.9861056, 1613.0122288, 15.7367134
23.5878999999992, 1993.4630912, 2706.7984181, 15.7273333, 1407.9069610, 1612.9217105, 15.7375804
23.5909999999992, 1993.3512269, 2707.0893733, 15.7294000, 1407.8278210, 1612.8311975, 15.7384475
23.5940999999992, 1993.2393691, 2707.3803121, 15.7314667, 1407.7486856, 1612.7406897, 15.7393146
23.5971999999992, 1993.1275178, 2707.6712346, 15.7335333, 1407.6695547, 1612.6501871, 15.7401817
23.6002999999992, 1993.0156729, 2707.9621407, 15.7356000, 1407.5904285, 1612.5596897, 15.7410489
23.6033999999992, 1992.9038345, 2708.2530305, 15.7376667, 1407.5113069, 1612.4691976, 15.7419162
23.6064999999992, 1992.7920026, 2708.5439039, 15.7397333, 1407.4321899, 1612.3787107, 15.7427835
23.6095999999992, 1992.6801771, 2708.8347609, 15.7418000, 1407.3530775, 1612.2882291, 15.7436508
23.6126999999992, 1992.5683582, 2709.1256016, 15.7438667, 1407.2739697, 1612.1977526, 15.7445182
23.6157999999992, 1992.4565456, 2709.4164260, 15.7459333, 1407.1948666, 1612.1072814, 15.7453856
23.6188999999992, 1992.3447396, 2709.7072340, 15.7480000, 1407.1157680, 1612.0168155, 15.7462531
23.6219999999992, 1992.2329400, 2709.9980257, 15.7500667, 1407.0366740, 1611.9263548, 15.7471206
23.6250999999992, 1992.1211469, 2710.2888010, 15.7521333, 1406.9575846, 1611.8358993, 15.7479881
23.6281999999992, 1992.0093603, 2710.5795600, 15.7542000, 1406.8784998, 1611.7454490, 15.7488557
23.6312999999992, 1991.8975802, 2710.8703026, 15.7562667, 1406.7994196, 1611.6550040, 15.7497234
23.6343999999992, 1991.7858065, 2711.1610289, 15.7583333, 1406.7203441, 1611.5645642, 15.7505911
23.6374999999992, 1991.6740392, 2711.4517389, 15.7604000, 1406.6412731, 1611.4741296, 15.7514588
23.6405999999992, 1991.5622785, 2711.7424325, 15.7624667, 1406.5622067, 1611.3837003, 15.7523266
23.6436999999992, 1991.4505242, 2712.0331097, 15.7645333, 1406.4831449, 1611.2932761, 15.7531944
23.6467999999992, 1991.3387764, 2712.3237707, 15.7666000, 1406.4040877, 1611.2028573, 15.7540622
23.6498999999992, 1991.2270350, 2712.6144153, 15.7686667, 1406.3250351, 1611.1124436, 15.7549301
23.6529999999992, 1991.1153002, 2712.9050435, 15.7707333, 1406.2459872, 1611.0220352, 15.7557981
23.6560999999992, 1991.0035717, 2713.1956554, 15.7728000, 1406.1669438, 1610.9316320, 15.7566661
23.6591999999992, 1990.8918498, 2713.4862510, 15.7748667, 1406.0879050, 1610.8412340, 15.7575341
23.6622999999992, 1990.7801343, 2713.7768303, 15.7769333, 1406.0088708, 1610.7508413, 15.7584022
23.6653999999992, 1990.6684253, 2714.0673932, 15.7790000, 1405.9298412, 1610.6604538, 15.7592703
23.6684999999992, 1990.5567227, 2714.3579398, 15.7810667, 1405.8508162, 1610.5700715, 15.7601385
23.6715999999992, 1990.4450266, 2714.6484700, 15.7831333, 1405.7717958, 1610.4796944, 15.7610067
23.6746999999992, 1990.3333370, 2714.9389840, 15.7852000, 1405.6927800, 1610.3893226, 15.7618750
23.6777999999992, 1990.2216538, 2715.2294816, 15.7872667, 1405.6137688, 1610.2989560, 15.7627433
23.6808999999992, 1990.1099771, 2715.5199628, 15.7893333, 1405.5347622, 1610.2085946, 15.7636116
23.6839999999992, 1989.9983069, 2715.8104278, 15.7914000, 1405.4557602, 1610.1182385, 15.7644800
23.6870999999992, 1989.8866431, 2716.1008764, 15.7934667, 1405.3767628, 1610.0278875, 15.7653484
23.6901999999992, 1989.7749858, 2716.3913087, 15.7955333, 1405.2977700, 1609.9375418, 15.7662169
23.6932999999992, 1989.6633349, 2716.6817247, 15.7976000, 1405.2187818, 1609.8472014, 15.7670854
23.6963999999992, 1989.5516906, 2716.9721243, 15.7996667, 1405.1397981, 1609.7568661, 15.7679540
23.6994999999992, 1989.4400526, 2717.2625076, 15.8017333, 1405.0608191, 1609.6665361, 15.7688226
23.7025999999992, 1989.3284212, 2717.5528746, 15.8038000, 1404.9818447, 1609.5762113, 15.7696912
23.7056999999992, 1989.2167962, 2717.8432253, 15.8058667, 1404.9028748, 1609.4858917, 15.7705599
23.7087999999992, 1989.1051776, 2718.1335596, 15.8079333, 1404.8239096, 1609.3955773, 15.7714286
23.7118999999992, 1988.9935655, 2718.4238777, 15.8100000, 1404.7449489, 1609.3052682, 15.7722974
23.7149999999992, 1988.8819599, 2718.7141794, 15.8120667, 1404.6659928, 1609.2149643, 15.7731662
23.7180999999992, 1988.7703607, 2719.0044648, 15.8141333, 1404.5870414, 1609.1246656, 15.7740351
23.7211999999992, 1988.6587680, 2719.2947339, 15.8162000, 1404.5080945, 1609.0343721, 15.7749040
23.7242999999992, 1988.5471818, 2719.5849867, 15.8182667, 1404.4291522, 1608.9440839, 15.7757730
23.7273999999992, 1988.4356020, 2719.8752231, 15.8203333, 1404.3502145, 1608.8538009, 15.7766420
23.7304999999992, 1988.3240286, 2720.1654433, 15.8224000, 1404.2712814, 1608.7635231, 15.7775110
23.7335999999992, 1988.2124617, 2720.4556471, 15.8244667, 1404.1923529, 1608.6732505, 15.7783801
23.7366999999992, 1988.1009013, 2720.7458346, 15.8265333, 1404.1134289, 1608.5829832, 15.7792492
23.7397999999992, 1987.9893474, 2721.0360058, 15.8286000, 1404.0345096, 1608.4927210, 15.7801184
23.7428999999992, 1987.8777998, 2721.3261607, 15.8306667, 1403.9555949, 1608.4024641, 15.7809876
23.7459999999992, 1987.7662588, 2721.6162993, 15.8327333, 1403.8766847, 1608.3122124, 15.7818569
23.7490999999992, 1987.6547242, 2721.9064216, 15.8348000, 1403.7977791, 1608.2219659, 15.7827262
23.7521999999992, 1987.5431960, 2722.1965276, 15.8368667, 1403.7188782, 1608.1317247, 15.7835956
23.7552999999992, 1987.4316744, 2722.4866173, 15.8389333, 1403.6399818, 1608.0414887, 15.7844650
23.7583999999992, 1987.3201591, 2722.7766907, 15.8410000, 1403.5610900, 1607.9512578, 15.7853344
23.7614999999992, 1987.2086503, 2723.0667477, 15.8430667, 1403.4822028, 1607.8610322, 15.7862039
23.7645999999992, 1987.0971480, 2723.3567885, 15.8451333, 1403.4033202, 1607.7708119, 15.7870734
23.7676999999992, 1986.9856521, 2723.6468129, 15.8472000, 1403.3244421, 1607.6805967, 15.7879430
23.7707999999992, 1986.8741627, 2723.9368211, 15.8492667, 1403.2455687, 1607.5903868, 15.7888126
23.7738999999992, 1986.7626797, 2724.2268130, 15.8513333, 1403.1666998, 1607.5001820, 15.7896822
23.7769999999992, 1986.6512032, 2724.5167885, 15.8534000, 1403.0878356, 1607.4099825, 15.7905519
23.7800999999992, 1986.5397332, 2724.8067478, 15.8554667, 1403.0089759, 1607.3197882, 15.7914217
23.7831999999992, 1986.4282695, 2725.0966908, 15.8575333, 1402.9301208, 1607.2295992, 15.7922915
23.7862999999992, 1986.3168124, 2725.3866174, 15.8596000, 1402.8512703, 1607.1394153, 15.7931613
23.7893999999992, 1986.2053617, 2725.6765278, 15.8616667, 1402.7724244, 1607.0492367, 15.7940312
23.7924999999992, 1986.0939174, 2725.9664219, 15.8637333, 1402.6935830, 1606.9590632, 15.7949011
23.7955999999992, 1985.9824796, 2726.2562997, 15.8658000, 1402.6147463, 1606.8688950, 15.7957711
23.7986999999992, 1985.8710482, 2726.5461612, 15.8678667, 1402.5359141, 1606.7787320, 15.7966411
23.8017999999992, 1985.7596233, 2726.8360064, 15.8699333, 1402.4570865, 1606.6885742, 15.7975111
23.8048999999992, 1985.6482048, 2727.1258353, 15.8720000, 1402.3782635, 1606.5984217, 15.7983812
23.8079999999992, 1985.5367928, 2727.4156479, 15.8740667, 1402.2994451, 1606.5082743, 15.7992514
23.8110999999992, 1985.4253873, 2727.7054443, 15.8761333, 1402.2206313, 1606.4181322, 15.8001216
23.8141999999992, 1985.3139881, 2727.9952243, 15.8782000, 1402.1418220, 1606.3279953, 15.8009918
23.8172999999992, 1985.2025955, 2728.2849881, 15.8802667, 1402.0630173, 1606.2378635, 15.8018621
23.8203999999992, 1985.0912092, 2728.5747356, 15.8823333, 1401.9842173, 1606.1477371, 15.8027324
23.8234999999992, 1984.9798295, 2728.8644668, 15.8844000, 1401.9054218, 1606.0576158, 15.8036028
23.8265999999992, 1984.8684561, 2729.1541817, 15.8864667, 1401.8266309, 1605.9674997, 15.8044732
23.8296999999992, 1984.7570892, 2729.4438803, 15.8885333, 1401.7478445, 1605.8773888, 15.8053436
23.8327999999992, 1984.6457288, 2729.7335627, 15.8906000, 1401.6690628, 1605.7872832, 15.8062141
23.8358999999992, 1984.5343748, 2730.0232287, 15.8926667, 1401.5902856, 1605.6971828, 15.8070846
23.8389999999992, 1984.4230272, 2730.3128785, 15.8947333, 1401.5115130, 1605.6070875, 15.8079552
23.8420999999992, 1984.3116861, 2730.6025120, 15.8968000, 1401.4327450, 1605.5169975, 15.8088258
23.8451999999992, 1984.2003515, 2730.8921292, 15.8988667, 1401.3539816, 1605.4269127, 15.8096965
23.8482999999992, 1984.0890233, 2731.1817302, 15.9009333, 1401.2752227, 1605.3368331, 15.8105672
23.8513999999992, 1983.9777015, 2731.4713149, 15.9030000, 1401.1964684, 1605.2467587, 15.8114380
23.8544999999992, 1983.8663861, 2731.7608833, 15.9050667, 1401.1177188, 1605.1566896, 15.8123088
23.8575999999992, 1983.7550773, 2732.0504354, 15.9071333, 1401.0389736, 1605.0666256, 15.8131796
23.8606999999992, 1983.6437748, 2732.3399712, 15.9092000, 1400.9602331, 1604.9765669, 15.8140505
23.8637999999992, 1983.5324788, 2732.6294908, 15.9112667, 1400.8814972, 1604.8865133, 15.8149215
23.8668999999992, 1983.4211892, 2732.9189941, 15.9133333, 1400.8027658, 1604.7964650, 15.8157924
23.8699999999992, 1983.3099061, 2733.2084812, 15.9154000, 1400.7240390, 1604.7064219, 15.8166635
23.8730999999992, 1983.1986294, 2733.4979519, 15.9174667, 1400.6453168, 1604.6163839, 15.8175345
23.8761999999992, 1983.0873592, 2733.7874064, 15.9195333, 1400.5665991, 1604.5263512, 15.8184056
23.8792999999992, 1982.9760954, 2734.0768447, 15.9216000, 1400.4878861, 1604.4363237, 15.8192768
23.8823999999992, 1982.8648380, 2734.3662666, 15.9236667, 1400.4091776, 1604.3463014, 15.8201480
23.8854999999992, 1982.7535871, 2734.6556723, 15.9257333, 1400.3304737, 1604.2562843, 15.8210192
23.8885999999992, 1982.6423426, 2734.9450618, 15.9278000, 1400.2517743, 1604.1662725, 15.8218905
23.8916999999992, 1982.5311046, 2735.2344349, 15.9298667, 1400.1730796, 1604.0762658, 15.8227618
23.8947999999992, 1982.4198729, 2735.5237919, 15.9319333, 1400.0943894, 1603.9862643, 15.8236332
23.8978999999992, 1982.3086478, 2735.8131325, 15.9340000, 1400.0157038, 1603.8962681, 15.8245046
23.9009999999992, 1982.1974290, 2736.1024569, 15.9360667, 1399.9370228, 1603.8062770, 15.8253761
23.9040999999992, 1982.0862168, 2736.3917650, 15.9381333, 1399.8583463, 1603.7162912, 15.8262476
23.9071999999992, 1981.9750109, 2736.6810569, 15.9402000, 1399.7796744, 1603.6263105, 15.8271191
23.9102999999992, 1981.8638115, 2736.9703325, 15.9422667, 1399.7010071, 1603.5363351, 15.8279907
23.9133999999992, 1981.7526185, 2737.2595918, 15.9443333, 1399.6223444, 1603.4463648, 15.8288624
23.9164999999992, 1981.6414319, 2737.5488349, 15.9464000, 1399.5436862, 1603.3563998, 15.8297340
23.9195999999992, 1981.5302518, 2737.8380618, 15.9484667, 1399.4650326, 1603.2664400, 15.8306058
23.9226999999992, 1981.4190781, 2738.1272724, 15.9505333, 1399.3863836, 1603.1764854, 15.8314775
23.9257999999992, 1981.3079109, 2738.4164667, 15.9526000, 1399.3077392, 1603.0865359, 15.8323494
23.9288999999992, 1981.1967501, 2738.7056448, 15.9546667, 1399.2290993, 1602.9965917, 15.8332212
23.9319999999992, 1981.0855957, 2738.9948066, 15.9567333, 1399.1504640, 1602.9066527, 15.8340931
23.9350999999992, 1980.9744478, 2739.2839522, 15.9588000, 1399.0718333, 1602.8167189, 15.8349651
23.9381999999992, 1980.8633062, 2739.5730815, 15.9608667, 1398.9932072, 1602.7267903, 15.8358370
23.9412999999992, 1980.7521712, 2739.8621946, 15.9629333, 1398.9145856, 1602.6368669, 15.8367091
23.9443999999992, 1980.6410425, 2740.1512914, 15.9650000, 1398.8359686, 1602.5469487, 15.8375812
23.9474999999992, 1980.5299203, 2740.4403720, 15.9670667, 1398.7573561, 1602.4570357, 15.8384533
23.9505999999992, 1980.4188045, 2740.7294363, 15.9691333, 1398.6787483, 1602.3671279, 15.8393254
23.9536999999992, 1980.3076952, 2741.0184844, 15.9712000, 1398.6001450, 1602.2772253, 15.8401977
23.9567999999992, 1980.1965923, 2741.3075163, 15.9732667, 1398.5215462, 1602.1873279, 15.8410699
23.9598999999992, 1980.0854958, 2741.5965319, 15.9753333, 1398.4429521, 1602.0974356, 15.8419422
23.9629999999992, 1979.9744057, 2741.8855313, 15.9774000, 1398.3643625, 1602.0075486, 15.8428146
23.9660999999992, 1979.8633221, 2742.1745144, 15.9794667, 1398.2857775, 1601.9176668, 15.8436869
23.9691999999992, 1979.7522449, 2742.4634813, 15.9815333, 1398.2071970, 1601.8277902, 15.8445594
23.9722999999992, 1979.6411741, 2742.7524319, 15.9836000, 1398.1286211, 1601.7379188, 15.8454318
23.9753999999992, 1979.5301098, 2743.0413663, 15.9856667, 1398.0500498, 1601.6480526, 15.8463044
23.9784999999992, 1979.4190519, 2743.3302845, 15.9877333, 1397.9714831, 1601.5581916, 15.8471769
23.9815999999992, 1979.3080004, 2743.6191864, 15.9898000, 1397.8929209, 1601.4683358, 15.8480495
23.9846999999992, 1979.1969553, 2743.9080721, 15.9918667, 1397.8143633, 1601.3784852, 15.8489222
23.9877999999992, 1979.0859167, 2744.1969416, 15.9939333, 1397.7358102, 1601.2886398, 15.8497949
23.9908999999992, 1978.9748845, 2744.4857948, 15.9960000, 1397.6572618, 1601.1987996, 15.8506676
23.9939999999992, 1978.8638587, 2744.7746318, 15.9980667, 1397.5787179, 1601.1089645, 15.8515404
23.9970999999992, 1978.7528394, 2745.0634526, 16.0001333, 1397.5001785, 1601.0191347, 15.8524132
24.0001999999992, 1978.6418264, 2745.3522571, 16.0022000, 1397.4216437, 1600.9293101, 15.8532861
24.0032999999992, 1978.5308199, 2745.6410454, 16.0042667, 1397.3431135, 1600.8394907, 15.8541590
24.0063999999992, 1978.4198199, 2745.9298175, 16.0063333, 1397.2645879, 1600.7496764, 15.8550320
24.0094999999992, 1978.3088262, 2746.2185733, 16.0084000, 1397.1860668, 1600.6598674, 15.8559050
24.0125999999992, 1978.1978390, 2746.5073129, 16.0104667, 1397.1075503, 1600.5700635, 15.8567780
24.0156999999992, 1978.0868582, 2746.7960363, 16.0125333, 1397.0290383, 1600.4802649, 15.8576511
24.0187999999992, 1977.9758838, 2747.0847435, 16.0146000, 1396.9505309, 1600.3904714, 15.8585242
24.0218999999992, 1977.8649159, 2747.3734344, 16.0166667, 1396.8720281, 1600.3006832, 15.8593974
24.0249999999992, 1977.7539543, 2747.6621092, 16.0187333, 1396.7935298, 1600.2109001, 15.8602706
24.0280999999992, 1977.6429992, 2747.9507677, 16.0208000, 1396.7150361, 1600.1211222, 15.8611439
24.0311999999992, 1977.5320505, 2748.2394099, 16.0228667, 1396.6365470, 1600.0313496, 15.8620172
24.0342999999992, 1977.4211083, 2748.5280360, 16.0249333, 1396.5580624, 1599.9415821, 15.8628906
24.0373999999992, 1977.3101724, 2748.8166458, 16.0270000, 1396.4795824, 1599.8518198, 15.8637640
24.0404999999992, 1977.1992430, 2749.1052395, 16.0290667, 1396.4011070, 1599.7620627, 15.8646374
24.0435999999992, 1977.0883200, 2749.3938169, 16.0311333, 1396.3226361, 1599.6723108, 15.8655109
24.0466999999992, 1976.9774034, 2749.6823780, 16.0332000, 1396.2441698, 1599.5825641, 15.8663844
24.0497999999992, 1976.8664933, 2749.9709230, 16.0352667, 1396.1657080, 1599.4928225, 15.8672580
24.0528999999992, 1976.7555895, 2750.2594518, 16.0373333, 1396.0872508, 1599.4030862, 15.8681316
24.0559999999992, 1976.6446922, 2750.5479643, 16.0394000, 1396.0087981, 1599.3133551, 15.8690053
24.0590999999992, 1976.5338013, 2750.8364606, 16.0414667, 1395.9303501, 1599.2236291, 15.8698790
24.0621999999992, 1976.4229168, 2751.1249408, 16.0435333, 1395.8519065, 1599.1339084, 15.8707528
24.0652999999992, 1976.3120388, 2751.4134047, 16.0456000, 1395.7734676, 1599.0441928, 15.8716266
24.0683999999992, 1976.2011671, 2751.7018524, 16.0476667, 1395.6950332, 1598.9544824, 15.8725004
24.0714999999992, 1976.0903019, 2751.9902838, 16.0497333, 1395.6166033, 1598.8647772, 15.8733743
24.0745999999992, 1975.9794431, 2752.2786991, 16.0518000, 1395.5381780, 1598.7750772, 15.8742482
24.0776999999992, 1975.8685907, 2752.5670982, 16.0538667, 1395.4597573, 1598.6853824, 15.8751222
24.0807999999992, 1975.7577447, 2752.8554811, 16.0559333, 1395.3813411, 1598.5956928, 15.8759962
24.0838999999992, 1975.6469051, 2753.1438477, 16.0580000, 1395.3029295, 1598.5060083, 15.8768703
24.0869999999992, 1975.5360720, 2753.4321982, 16.0600667, 1395.2245225, 1598.4163291, 15.8777444
24.0900999999992, 1975.4252453, 2753.7205324, 16.0621333, 1395.1461200, 1598.3266550, 15.8786185
24.0931999999992, 1975.3144249, 2754.0088505, 16.0642000, 1395.0677220, 1598.2369862, 15.8794927
24.0962999999992, 1975.2036110, 2754.2971523, 16.0662667, 1394.9893287, 1598.1473225, 15.8803670
24.0993999999992, 1975.0928035, 2754.5854380, 16.0683333, 1394.9109398, 1598.0576640, 15.8812413
24.1024999999992, 1974.9820025, 2754.8737074, 16.0704000, 1394.8325556, 1597.9680107, 15.8821156
24.1055999999992, 1974.8712078, 2755.1619607, 16.0724667, 1394.7541759, 1597.8783626, 15.8829899
24.1086999999992, 1974.7604196, 2755.4501977, 16.0745333, 1394.6758007, 1597.7887196, 15.8838644
24.1117999999992, 1974.6496377, 2755.7384186, 16.0766000, 1394.5974301, 1597.6990819, 15.8847388
24.1148999999992, 1974.5388623, 2756.0266232, 16.0786667, 1394.5190640, 1597.6094493, 15.8856133
24.1179999999992, 1974.4280933, 2756.3148117, 16.0807333, 1394.4407026, 1597.5198219, 15.8864879
24.1210999999992, 1974.3173307, 2756.6029840, 16.0828000, 1394.3623456, 1597.4301997, 15.8873625
24.1241999999992, 1974.2065745, 2756.8911400, 16.0848667, 1394.2839932, 1597.3405827, 15.8882371
24.1272999999992, 1974.0958247, 2757.1792799, 16.0869333, 1394.2056454, 1597.2509709, 15.8891118
24.1303999999992, 1973.9850814, 2757.4674036, 16.0890000, 1394.1273021, 1597.1613643, 15.8899865
24.1334999999992, 1973.8743444, 2757.7555111, 16.0910667, 1394.0489634, 1597.0717628, 15.8908613
24.1365999999992, 1973.7636139, 2758.0436024, 16.0931333, 1393.9706292, 1596.9821665, 15.8917361
24.1396999999992, 1973.6528897, 2758.3316776, 16.0952000, 1393.8922996, 1596.8925754, 15.8926109
24.1427999999992, 1973.5421720, 2758.6197365, 16.0972667, 1393.8139745, 1596.8029895, 15.8934859
24.1458999999992, 1973.4314607, 2758.9077792, 16.0993333, 1393.7356540, 1596.7134088, 15.8943608
24.1489999999992, 1973.3207558, 2759.1958058, 16.1014000, 1393.6573381, 1596.6238333, 15.8952358
24.1520999999992, 1973.2100573, 2759.4838162, 16.1034667, 1393.5790267, 1596.5342629, 15.8961108
24.1551999999992, 1973.0993652, 2759.7718104, 16.1055333, 1393.5007198, 1596.4446977, 15.8969859
24.1582999999992, 1972.9886795, 2760.0597884, 16.1076000, 1393.4224175, 1596.3551377, 15.8978610
24.1613999999992, 1972.8780002, 2760.3477502, 16.1096667, 1393.3441197, 1596.2655829, 15.8987362
24.1644999999992, 1972.7673273, 2760.6356959, 16.1117333, 1393.2658265, 1596.1760333, 15.8996114
24.1675999999992, 1972.6566609, 2760.9236254, 16.1138000, 1393.1875379, 1596.0864888, 15.9004867
24.1706999999992, 1972.5460008, 2761.2115387, 16.1158667, 1393.1092538, 1595.9969496, 15.9013620
24.1737999999992, 1972.4353472, 2761.4994358, 16.1179333, 1393.0309742, 1595.9074155, 15.9022373
24.1768999999992, 1972.3246999, 2761.7873167, 16.1200000, 1392.9526992, 1595.8178866, 15.9031127
24.1799999999992, 1972.2140591, 2762.0751815, 16.1220667, 1392.8744288, 1595.7283628, 15.9039881
24.1830999999992, 1972.1034246, 2762.3630301, 16.1241333, 1392.7961628, 1595.6388443, 15.9048636
24.1861999999992, 1971.9927966, 2762.6508625, 16.1262000, 1392.7179015, 1595.5493309, 15.9057391
